"","Trans2","Trans4","Trans5","Trans6","Trans7","Trans8","Trans9","Trans11","Trans31","Trans41","Food10","Food18","Food26","Food30","Food43","Food46","Food51","Food53","Food55","Food58","Food59","Food81","Food82","Food87","Food107","Food137","Food150","Food153","Food156","Food160","Food162"
"7519",43.04,124.71,0,12,17,30,12,19,0.67,3,0,5,16.25,0,0,9.35,0,5,4,20.75,0,0.371198569,0,0.16726297,0,9,14,1,16,0,2.45
"7520",0,43.82,0,0,1,8,3,16,1,7,0,0,0,0,3.95,0,2,0,3,0,7.2,0,0.868131868,0,0,0,4,0,0,0,0
"7521",18.15,93.9,0,4,12,19,19,68,0,0,0,0,0,0,0,0,0,3,10,28.95,0,0.217910448,0,0,0,6,7,1,13,0,0
"7522",12.86,24.9,2,4,5,7,40,144,1,39,3.6,1,3.6,0,0,0,1,0,0,10.78,4.86,0.437082067,0,0,1,3,0,2,5,6.79,6.79
"7523",14.09,126.27,0,2,6,32,11,17,1,2,0,0,0,0,0,0,2,6,0,0,8.5,0,0,0,0,0,19,0,15,0,0
"7524",28.26,33.06,3,3,3,4,19,333,0,0,0,0,0,6.65,0,6.65,0,0,2,0,0,0,0,0.529880478,0,0,1,4,3,2.45,2.45
"7525",32,113.23,6,7,16,22,28,72,1,3,18.85,6,23.5,6.9,0,6.9,0,1,0,74.05,0,0.818040436,0,0.107309487,4,12,4,0,15,3.25,3.25
"7526",0,127.02,0,0,19,34,37,39,0,1,0,0,0,0,4.65,28.2,2,4,12,0,9.3,0,0.057442866,0.348363187,0,25,3,3,34,0,12.6
"7527",29.75,62.95,1,5,8,12,9,29,0,12,0,1,3.65,0,35.1,0,11,0,2,8.1,48.25,0.1875,0.8125,0,2,6,5,2,2,0,0
"7528",0,120.29,0,0,21,29,21,28,0.67,4,0,0,0,0,4.86,6.97,1,0,6,74.83,4.86,0.658786027,0.064550405,0.092575375,0,20,5,6,19,0,4.37
"7529",4.08,31.74,1,2,5,7,21,103,1,7,0,0,0,0,3.95,6.4,1,0,4,0,3.95,0,0.381642512,0.618357488,0,1,4,0,1,0,2.45
"7530",0,68.45,0,0,0,13,11,18,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,10,14,0,0
"7531",0,101.2,0,0,5,22,16,32,0.5,7,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,3,0,3,23,0,17.85
"7532",35.85,123.35,1,7,14,21,21,36,0.67,0,0,3,9.75,26.1,0,58.65,6,1,4,13,11.1,0.130260521,0,0.783567134,1,7,1,6,8,14.65,35.3
"7533",0,23.7,0,0,6,7,0,145,1,144,0,0,0,0,0,5.75,0,2,0,0,0,0,0,0.375816994,0,6,0,0,6,0,5.25
"7534",10.77,88.39,0,2,13,15,19,126,1,15,0,0,0,0,0,20.8,0,2,2,8.4,0,0.205630355,0,0.509179927,0,2,7,0,8,0,10.8
"7535",0,57.13,0,0,0,11,11,26,0,9,0,0,0,0,0,0,4,4,0,8.1,11.01,0,0,0,0,0,0,6,2,0,0
"7536",0,71.44,0,0,5,12,12,52,0,0,0,0,0,0,4.58,14.61,1,3,3,9.05,4.58,0,0.116361789,0.371189024,0,2,1,8,6,0,2.94
"7537",0,67.6,0,0,0,12,2,51,0,0,0,0,0,0,0,0,0,0,0,25.1,0,0,0,0,0,0,8,0,9,0,0
"7538",51.05,156.16,5,12,17,32,1,50,0,11,0,0,0,7,34.45,13.4,10,0,0,0,48.8,0,0.68083004,0.264822134,1,3,1,9,0,1.75,5.75
"7539",7.7,34.82,1,1,4,7,26,53,0,19,0,0,0,0,7.7,0,3,0,0,8.9,10.32,0.366255144,0.633744856,0,1,2,1,1,1,0,0
"7540",0,371.06,0,0,3,60,18,24,0.13,2,0,0,0,0,0,11.5,0,3,9,10.35,0,0,0,0.577889447,0,3,47,0,50,0,3.9
"7541",49.72,115.78,2,9,14,19,1,25,0.25,5,0,0,0,0,8.5,0,3,4,9,17.25,10.87,0.266327003,0.131233596,0,0,3,15,3,10,0,0
"7542",0,260.4,0,0,0,31,5,20,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,20,27,0,0
"7543",31.5,62.19,5,7,8,11,17,37,0,11,0,0,0,4.6,15.1,4.6,6,0,4,0,23.3,0,0.479365079,0.146031746,5,6,3,3,4,2.45,2.45
"7544",0,37,0,0,0,6,10,20,0,6,0,0,0,0,0,0,12,0,6,0,24.3,0,0,0,0,0,10,2,4,0,0
"7545",22.77,34.9,0,3,3,4,9,211,0,190,0,0,0,0,14.43,0,6,0,0,0,22.68,0,0.967158177,0,0,0,6,0,0,0,0
"7546",65.7,112.96,3,9,12,15,16,63,1,13,0,2,9.3,21,31.95,27.9,9,0,6,9.3,36.4,0.097484277,0.33490566,0.29245283,2,12,2,6,5,7.35,9.8
"7547",4.75,48.7,0,1,9,10,16,138,0,103,0,0,0,0,0,5.6,0,0,4,3.65,0,0.123728814,0,0.189830509,0,5,2,1,4,0,1.95
"7548",37.38,63,3,3,4,6,6,155,0,59,0,0,0,6.1,15.64,13.09,7,0,0,0,28.98,0,0.544378698,0.455621302,1,2,4,2,0,2.41,4.82
"7549",81.37,145,2,14,16,25,24,40,1,5,0,5,21.85,0,4.75,5,6,5,8,21.85,25.4,0.349041534,0.075878594,0.079872205,1,13,5,3,11,0,1.52
"7550",0,257.1,0,0,2,12,2,37,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
"7551",0,33.2,0,0,0,8,14,52,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0
"7552",83.55,239.55,11,16,19,48,5,16,1,0,8.53,4,17.05,34.49,29.49,42.32,13,12,2,38.5,51.44,0.211811812,0.295195195,0.423623624,8,15,5,13,11,13.23,16.95
"7553",52.83,82.38,3,12,14,18,17,32,0,10,0,0,0,16.25,3.95,16.25,2,0,5,0,8.2,0,0.08643326,0.355579869,0,2,16,1,18,9.2,9.2
"7554",21.56,26.84,4,6,6,8,12,206,0,21,0,1,4.25,0,0,0,0,3,0,4.25,0,0.488505747,0,0,0,0,5,0,1,0,0
"7555",-9.68,133.62,0,2,24,43,3,9,0.8,7,0,0,0,0,0,5.2,1,3,15,7.7,3.75,0.099483204,0,0.067183463,0,3,44,6,44,-1.81,1.64
"7556",11.1,90.41,0,1,5,15,15,45,0.5,4,0,0,0,11.1,0,17.3,4,4,4,0,3.94,0,0,0.784580499,0,4,7,5,4,2.45,9.45
"7557",35.21,69.32,10,10,15,19,2,59,0,0,3.89,1,3.89,9.25,0,9.25,0,0,0,23.74,0,0.565372708,0,0.220290545,0,2,4,8,14,6.9,6.9
"7558",0,61.65,0,0,5,14,10,69,0,0,0,0,0,0,0,0,0,3,0,25.34,0,0.813780261,0,0,0,3,1,1,8,0,0
"7559",0,97.6,0,0,5,14,18,27,0,7,0,0,0,0,0,4.9,0,4,3,8.1,0,0.623076923,0,0.376923077,0,1,4,2,9,0,1.25
"7560",9.52,47.71,0,2,4,7,2,31,0,10,0,0,0,0,3.95,0,1,0,0,0,3.95,0,1,0,0,0,1,0,0,0,0
"7561",0,212.4,0,0,0,30,2,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
"7562",28.4,64.72,3,6,7,12,3,28,1,23,0,0,0,23.9,0,23.9,1,2,0,0,4.95,0,0,0.841549296,3,6,1,0,9,14.9,14.9
"7563",4.7,92.07,0,2,20,46,11,14,1,0,0,1,1.45,0,0,2.8,0,1,6,1.45,0,0.038057743,0,0.073490814,0,0,41,1,46,0,1
"7564",0,167.83,0,0,15,43,3,10,0,3,0,0,0,0,0,26.1,2,4,0,23.8,3.95,0.102986612,0,0.537590113,0,0,35,0,32,0,18.85
"7565",0,120.05,0,0,3,20,3,6,1,0,0,0,0,0,0,6.4,0,5,0,8.2,0,0.375527426,0,0.540084388,0,2,3,13,6,0,2.45
"7566",0,112.86,0,0,0,14,29,33,0,3,0,0,0,0,0,0,9,0,2,0,42.75,0,0,0,0,0,3,4,1,0,0
"7567",13.35,27.5,0,3,4,5,14,229,0,101,0,3,11.85,0,0,0,0,0,0,23.7,0,0.849462366,0,0,0,0,0,6,6,0,0
"7568",36.36,146.38,0,6,16,23,5,39,0,1,0,3,14.02,7.09,9.76,23.04,3,0,2,66.53,14.63,0.420956671,0.104676105,0.247104247,0,1,1,20,15,2.41,8.95
"7569",48.95,110.95,3,7,12,19,0,22,0,11,0,5,19.65,0,3.75,0,4,0,3,45.7,11.45,0.647350993,0.062086093,0,0,6,12,0,20,4.45,4.45
"7570",29.16,101.98,0,5,7,18,11,38,0.8,29,0,1,4.95,10.9,4.75,10.9,2,1,0,4.95,9.2,0.234597156,0.225118483,0.516587678,0,1,0,5,0,5.95,5.95
"7571",0,13.9,0,0,0,4,10,27,0,3,0,0,0,0,0,0,2,1,0,0,8.2,0,0,0,0,0,3,1,0,0,0
"7572",39.8,89.9,7,8,11,14,23,30,1,1,0,0,0,0,29.6,11.55,12,2,0,0,41.25,0,0.651265127,0.254125413,0,5,0,7,2,0,2.95
"7573",0,22.17,0,0,1,4,11,82,0,66,0,0,0,0,3.95,0,3,0,4,0,9.87,0,0.831578947,0,0,1,4,0,0,0,0
"7574",0,45.56,0,0,5,8,29,82,0,4,0,0,0,0,19.8,5.9,5,0,0,0,24.45,0,0.755725191,0.22519084,0,1,0,4,0,0,1.95
"7575",0,47.55,0,0,0,11,11,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0
"7576",0,52,0,0,3,5,35,93,0,46,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,5.85
"7577",34.3,60.45,2,6,7,13,17,39,0,3,0,3,13.65,7.2,4.95,7.2,2,2,2,18.1,9.7,0.386685552,0.140226629,0.203966006,2,6,4,1,9,2.25,2.25
"7578",7.61,182.47,0,2,14,41,17,23,0.2,4,0,0,0,0,27.47,7.78,34,4,4,21.46,110.36,0.375174825,0.480244755,0.136013986,0,8,3,29,3,0,3.2
"7579",4.95,68.18,1,1,5,14,27,47,0,6,0,0,0,0,19.6,6.4,11,0,0,0,52.38,0,0.753846154,0.246153846,0,0,0,12,1,0,2.45
"7580",16.2,38.88,2,3,5,7,22,113,1,12,0,1,3.95,0,3.75,0,2,0,2,7.9,8,0.392059553,0.186104218,0,1,1,5,1,5,0,0
"7581",36.45,75.2,6,11,19,25,26,64,0,17,4.65,5,18.65,0,0,0,1,3,0,33.25,1.62,0.60182025,0,0,3,4,8,4,12,0,1
"7582",12.6,77.7,0,6,16,33,2,16,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,32,0,0
"7583",0,444.47,0,0,3,66,0,2,0,1,0,0,0,0,0,14.71,0,4,12,76.77,0,0.181588265,0,0.744056652,0,4,7,10,70,0,3.94
"7584",13.6,55.69,0,3,6,10,33,59,1,23,0,3,11.65,0,0,11.95,3,0,0,22.1,12.95,0.586206897,0,0.316976127,0,1,8,0,7,0,4.25
"7585",36,63.64,3,6,9,10,22,170,0,73,0,0,0,0,10.4,0,2,3,4,0,10.4,0,0.336569579,0,1,2,3,4,3,0,0
"7586",7.38,84.35,0,2,6,19,6,9,0,0,0,0,0,0,8.84,9.49,4,0,0,8.76,14.1,0,0.379888268,0.407821229,0,1,0,8,2,2.21,9.56
"7587",41.56,133.67,0,6,19,27,6,67,0.75,54,0,0,0,29.14,13.6,43.3,7,0,0,37.37,32.55,0.274565115,0.159849553,0.508932769,0,0,3,20,11,11.85,21.49
"7588",44.3,85.6,3,3,6,7,4,124,0,98,3.35,1,3.35,37,3.95,74.05,2,0,0,3.35,8.2,0.022765885,0.026843357,0.503227999,0,1,5,0,3,2.25,4.5
"7589",18.25,81.04,0,3,8,16,31,39,1,4,0,4,10.8,7.45,0,20.1,0,0,2,16.9,0,0.369803064,0,0.439824945,0,2,7,2,12,3.75,10.45
"7590",0,143.83,0,0,10,27,24,37,0,12,0,0,0,0,9.5,0,12,11,11,14.25,50.61,0.132176235,0.253671562,0,0,10,0,5,13,0,0
"7591",0,45.62,0,0,2,12,15,38,1,5,0,0,0,0,4.95,0,6,2,0,0,22.12,0,0.717391304,0,0,1,7,0,1,0,1.95
"7592",35.65,105.82,4,6,11,18,10,45,1,31,7.4,3,12.05,5.2,10.5,29.05,14,0,4,20.45,39.52,0.221147201,0.145127851,0.401520387,0,4,20,2,13,1.75,9.9
"7593",44.79,199.65,6,10,10,35,5,31,0,25,7.9,3,12.55,0,12.95,0,3,1,2,33.8,12.95,0.473584906,0.488679245,0,3,7,4,2,6,0,0
"7594",16.4,84.67,0,2,4,7,3,69,0,0,0,0,0,0,16.6,0,8,0,5,8.5,25.8,0,0.317885868,0,0,2,15,0,4,0,0
"7595",95.4,161.7,5,21,28,36,2,11,0.88,4,4.65,5,22.85,22.3,8.5,22.3,4,3,4,61.6,18.4,0.39910859,0.068881686,0.180713128,0,16,3,17,18,8.35,8.35
"7596",56.35,69.45,7,10,11,12,14,212,0,128,8.6,3,13.05,10.6,3.95,10.6,1,0,0,13.05,3.95,0.464412811,0.140569395,0.377224199,1,1,2,5,3,5.95,5.95
"7597",4.95,186.58,1,1,4,56,15,25,0.71,0,0,0,0,0,9.76,0,37,0,0,0,109.35,0,1,0,0,0,6,24,0,0,0
"7598",52.86,59.86,5,11,11,12,3,259,0,225,0,5,17.25,6.55,13.65,6.55,3,2,0,17.25,13.65,0.350538508,0.277382646,0.133103028,5,11,0,0,5,2,2
"7599",0,143.51,0,0,15,17,32,97,0,47,0,0,0,0,0,95.33,0,0,0,7.96,0,0.062549112,0,0.749096338,0,13,0,0,13,0,76.38
"7600",64.72,103.52,8,20,24,35,3,6,1,6,0,6,29,0,9.2,0,2,3,0,40.45,9.2,0.443086325,0.140565317,0,0,8,4,0,10,19.25,25.25
"7601",0,28.64,0,0,4,6,39,146,0,77,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,1,0,1,0,0
"7602",9.74,151.36,1,2,17,27,6,42,0,35,0,0,0,0,0,16.61,2,7,11,9.18,6.76,0.149316851,0,0.270169161,1,13,8,7,18,0,4.66
"7603",29.06,191.65,2,7,26,46,4,20,0,8,0,1,1.75,0,4.25,8.85,1,3,11,9.05,4.25,0.02250804,0.05466238,0.1138264,1,10,9,0,27,0,10.95
"7604",29.8,72.54,1,3,5,7,12,113,0,87,0,0,0,27.73,0,40.23,0,0,0,8.16,0,0.159219512,0,0.78497561,2,7,1,3,15,7.23,13.04
"7605",3.45,122.83,0,1,11,22,24,38,0,5,0,0,0,0,13.35,30.75,4,4,0,8.1,18.1,0,0.280462185,0.646008403,0,8,0,5,1,0,9.8
"7606",158.3,201.96,12,24,28,31,34,99,1,0,7.6,4,16.2,116.55,0,132.25,0,2,0,23.8,0,0.135227273,0,0.751420455,8,19,11,1,18,59.5,67.2
"7607",0,227.65,0,0,11,18,1,28,1,0,0,0,0,0,0,13.6,8,0,28,4.95,37.4,0.043402017,0,0.119245945,0,11,4,18,11,0,3.9
"7608",0,163.55,0,0,15,33,13,33,1,4,0,0,0,0,26.2,0,15,0,3,38,62.44,0.46234676,0.458844133,0,0,12,3,0,12,0,0
"7609",4.25,20.8,1,1,1,3,11,351,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0
"7610",0,41.81,0,0,0,6,27,51,0,21,0,0,0,0,0,0,0,0,8,13.65,0,0,0,0,0,0,8,0,12,0,0
"7611",0,19.05,0,0,0,7,24,29,0,2,0,0,0,0,0,0,1,0,0,0,4.95,0,0,0,0,0,0,1,0,0,0
"7612",0,125.53,0,0,12,51,1,21,1,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0
"7613",7.8,31.2,0,2,5,6,20,129,1,15,0,2,7.3,0,0,14.8,0,0,0,14.9,0,0.415896488,0,0.547134935,0,4,0,1,7,0,7.5
"7614",22.62,78.72,3,6,13,19,37,48,1,0,4.45,2,8.4,0,8.4,0,3,4,0,16.5,13.15,0.417910448,0.417910448,0,1,4,3,0,7,0,0
"7615",0,59.89,0,0,3,8,2,53,0,6,0,0,0,0,4.45,6.9,1,0,0,0,4.45,0,0.392070485,0.607929515,0,2,3,2,3,0,2.45
"7616",15.04,69.28,2,3,5,13,19,46,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,4,2,0,0
"7617",0,58.55,0,0,5,9,2,65,0,14,0,0,0,0,0,0,0,1,2,29.15,0,0.941634241,0,0,0,4,5,1,10,0,0
"7618",0,40.76,0,0,0,11,36,40,0,1,0,0,0,0,0,0,3,0,0,0,10.65,0,0,0,0,0,3,0,0,0,0
"7619",9,128.24,0,1,7,15,3,42,0,0,0,0,0,7.4,0,56.15,0,0,2,6.6,0,0.102564103,0,0.872571873,0,6,6,3,6,2.45,15.45
"7620",0,73.4,0,0,5,13,40,46,0,0,0,0,0,0,0,5.5,0,0,0,6.5,0,0.541666667,0,0.458333333,0,3,0,0,3,0,2.25
"7621",0,53.5,0,0,0,12,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0
"7622",0,37.53,0,0,4,7,17,76,0,54,0,0,0,0,0,0,1,0,0,4.08,4.58,0.623853211,0,0,0,1,2,0,1,0,2.46
"7623",0,87.27,0,0,3,14,28,39,0,9,0,0,0,0,0,0,0,2,3,20.92,0,0,0,0,0,3,2,1,4,0,0
"7624",6.88,47.59,1,2,2,6,24,85,1,57,0,0,0,4.82,0,4.82,0,0,0,0,0,0,0,0.700581395,1,2,2,0,4,2.41,2.41
"7625",25.2,34.58,1,3,3,5,6,201,0,73,0,0,0,0,12.65,0,4,0,3,0,17.1,0,0.501984127,0,1,6,0,0,0,0,0
"7626",11.85,62.2,0,3,11,14,7,87,0.5,63,0,3,11.85,0,0,0,0,0,0,58.75,0,1,0,0,0,0,0,15,15,0,0
"7627",13.42,16.37,5,5,5,6,35,320,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,2.25,2.25
"7628",68.71,228.7,0,6,24,30,8,16,0.5,2,0,0,0,39.39,0,84.31,0,7,12,0,0,0,0,0.698219462,0,3,8,13,12,20.34,39.88
"7629",0,23.45,0,0,0,7,4,11,0,2,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,5,0,4,0,0
"7630",0,49.65,0,0,4,9,21,41,0,1,0,0,0,0,5.25,0,3,0,0,19.3,12.82,0.641638225,0.358361775,0,0,1,0,7,1,0,0
"7631",29.25,47.75,4,4,7,8,11,289,0,110,0,0,0,0,24.7,0,7,0,0,0,27.95,0,0.81383855,0,0,0,7,0,0,0,5.65
"7632",0,30.46,0,0,0,7,4,28,0,23,0,0,0,0,0,0,6,0,0,0,24.32,0,0,0,0,0,0,1,0,0,0
"7633",95.1,209.82,16,16,16,32,17,24,0.33,0,8.1,2,8.1,57.65,7.7,57.65,6,4,2,17.4,23.67,0.085173502,0.080967403,0.606203996,13,13,7,6,11,29.9,29.9
"7634",0,79.73,0,0,0,8,31,33,0,1,0,0,0,0,0,0,22,0,0,0,51.38,0,0,0,0,0,0,20,0,0,0
"7635",0,84.68,0,0,14,19,31,46,0,9,0,0,0,0,0,11.24,0,5,0,8.76,0,0.341254383,0,0.437865212,0,1,6,2,2,0,5.35
"7636",0,123.28,0,0,6,38,8,12,0,3,0,0,0,0,0,0,2,0,0,0,4.95,0,0,0,0,0,41,0,43,0,0
"7637",0,53.45,0,0,0,9,10,23,0,1,0,0,0,0,0,0,4,0,0,0,17.3,0,0,0,0,0,2,0,1,0,0
"7638",13.66,149.54,0,2,4,29,0,12,0,0,0,1,4.95,0,0,0,4,8,6,16.45,11.38,0.376425856,0,0,0,3,0,22,0,0,0
"7639",18.65,84.6,2,2,5,10,39,55,0,0,4.25,1,4.25,10.15,0,28,0,1,2,8.2,0,0.079588015,0,0.524344569,1,5,3,1,11,2.25,4.2
"7640",0,60.17,0,0,0,7,23,46,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,5,0,0
"7641",21.9,39.79,0,4,6,8,27,137,1,34,0,0,0,0,0,0,0,0,0,6.3,0,0.683168317,0,0,0,1,1,0,2,0,0
"7642",21.55,59.1,1,3,8,10,38,106,0,47,0,0,0,15.6,0,27.5,0,0,0,10.35,0,0.225982533,0,0.600436681,1,2,7,0,8,13.65,18.65
"7643",30.4,100.15,4,4,5,14,25,39,0,2,0,0,0,0,15.5,0,6,2,24,4.45,23,0.152658662,0.531732419,0,2,3,28,0,21,0,0
"7644",4.1,29.99,0,2,6,13,21,23,0,1,0,0,0,0,0,0,0,0,0,1.92,0,1,0,0,0,0,3,0,3,0,0
"7645",31.01,178.78,0,6,10,40,2,11,0.33,0,0,3,14.15,9.2,4.95,9.2,14,3,0,46.2,58.96,0.694154489,0.103340292,0.192066806,0,7,2,2,13,4.25,4.25
"7646",14.05,24.97,0,3,3,5,34,205,0,35,0,0,0,6.2,0,6.2,2,0,0,0,4.45,0,0,0.441281139,0,0,1,0,1,12.3,12.3
"7647",0,129.8,0,0,15,18,18,87,1,1,0,0,0,0,71.9,26.2,17,0,0,8.3,76.55,0.078007519,0.67575188,0.246240602,0,19,1,1,3,0,12.85
"7648",0,42.3,0,0,0,7,0,9,0,3,0,0,0,0,0,0,2,0,2,4.45,10.1,0,0,0,0,0,0,4,1,0,0
"7649",0,53.65,0,0,0,11,13,67,0,49,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,7,0,7,0,0
"7650",18.94,26.13,5,5,5,7,7,275,0,38,0,0,0,0,10.95,0,4,1,0,3.58,13.19,0,0.916317992,0,2,2,2,0,1,0,0
"7651",3.25,98.24,0,1,13,32,10,12,0,1,0,0,0,0,0,5.25,8,8,0,7.05,13.74,0.388429752,0,0.289256198,0,1,13,4,21,0,2
"7652",51.21,89.19,4,7,11,13,28,100,0,49,12.41,5,20.38,5.4,0,5.4,0,0,2,39.61,0,0.462449564,0,0.070285045,3,9,1,2,9,3.45,3.45
"7653",0,41.4,0,0,0,7,10,28,0,0,0,0,0,0,0,0,0,1,0,23.25,0,0,0,0,0,0,2,6,6,0,0
"7654",0,92.94,0,0,10,14,23,77,0,0,0,0,0,0,27.2,31.3,9,0,0,0,37.57,0,0.365591398,0.420698925,0,6,0,5,2,0,14.5
"7655",0,213.15,0,0,13,25,17,23,1,1,0,0,0,0,0,23.25,0,0,2,118.8,0,0.614008942,0,0.23099851,0,1,1,36,21,0,10.8
"7656",5.44,53.12,0,2,4,12,10,36,1,24,0,0,0,0,0,0,2,0,3,8.25,3.82,1,0,0,0,1,7,0,7,0,0
"7657",0,33,0,0,0,6,0,34,0,30,0,0,0,0,0,0,0,2,5,7.87,0,0,0,0,0,0,6,0,7,0,0
"7658",0,42.49,0,0,2,7,0,10,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,2,2,0,0
"7659",0,40.55,0,0,2,7,0,10,0.33,8,0,0,0,0,8.9,0,7,0,0,0,31.65,0,1,0,0,0,2,4,0,0,0
"7660",32.58,46.08,2,6,9,9,25,146,0,79,0,0,0,10.3,0,19.7,0,0,0,0,0,0,0,0.795959596,0,2,2,0,4,5.25,11
"7661",0,174.64,0,0,10,39,5,23,1,7,0,0,0,0,37.97,0,27,0,0,0,95.61,0,0.929043308,0,0,5,7,8,0,0,0
"7662",0,30.05,0,0,0,8,3,9,0,4,0,0,0,0,0,0,0,0,0,13.85,0,0,0,0,0,0,2,1,0,0,0
"7663",47.44,99.99,4,10,13,22,26,38,0,10,13.74,7,32.51,0,0,0,10,0,0,66.17,18.39,0.989075814,0,0,0,3,1,8,16,0,0
"7664",46.55,93.95,3,5,7,11,21,57,0,16,0,0,0,30.7,0,46.6,0,1,6,0,0,0,0,0.746197,2,7,0,1,6,12.15,16.6
"7665",0,95.12,0,0,12,25,7,13,1,0,0,0,0,0,0,16.8,0,2,0,17.55,0,0.289017341,0,0.485549133,0,5,11,0,13,0,8.25
"7666",0,157.22,0,0,0,23,2,14,0,4,0,0,0,0,0,0,12,0,8,0,51.2,0,0,0,0,0,9,5,2,0,0
"7667",32.15,162.55,3,5,13,21,0,15,0,3,0,0,0,15.85,0,75.25,0,7,2,0,0,0,0,0.926153846,3,13,1,1,20,7.95,43.65
"7668",0,214.4,0,0,0,50,0,4,0,0,0,0,0,0,0,0,24,10,2,0,61.39,0,0,0,0,0,7,8,2,0,0
"7669",0,37.98,0,0,5,9,24,45,0,14,0,0,0,0,13.85,0,7,0,2,0,21.56,0,0.661097852,0,0,4,0,5,0,0,0
"7670",0,88.37,0,0,2,16,8,38,1,20,0,0,0,0,0,0,3,2,4,7.1,7.01,0.507142857,0,0,0,4,2,0,8,0,0
"7671",0,140.9,0,0,12,33,1,10,0.67,2,0,0,0,0,0,0,2,33,0,4.42,9.34,0,0,0,0,8,2,5,9,0,0
"7672",8.7,43.75,0,2,7,9,17,94,0,60,0,1,4.25,0,0,11.15,0,0,0,18.45,0,0.425414365,0,0.4106814,0,2,3,0,7,4.45,9.85
"7673",0,52.34,0,0,0,10,1,29,0,16,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,2,0,7,0,0
"7674",0,94.1,0,0,9,23,10,41,1,10,0,0,0,0,0,10.85,0,0,0,9.92,0,0.366238318,0,0.633761682,0,2,3,0,3,0,2.45
"7675",43.9,145.77,0,5,12,19,3,12,1,0,0,3,13.95,0,0,35,2,0,5,53.5,8.5,0.380467346,0,0.419412822,0,9,5,7,21,0,16.9
"7676",0,76.58,0,0,0,19,17,24,1,0,0,0,0,0,0,0,1,0,0,4.25,4.45,0,0,0,0,0,0,0,1,0,0
"7677",0,63.29,0,0,8,11,20,43,0,10,0,0,0,0,0,19.8,1,5,2,0,4.75,0,0,0.798387097,0,6,2,0,8,0,7.95
"7678",0,28.89,0,0,0,5,3,45,0,34,0,0,0,0,0,0,4,1,12,0,7.88,0,0,0,0,0,12,2,0,0,0
"7679",0,92.75,0,0,0,10,15,26,0,6,0,0,0,0,0,0,0,1,0,7.2,0,0,0,0,0,0,3,6,3,0,0
"7680",0,181.27,0,0,9,16,22,54,0,21,0,0,0,0,0,15.76,0,0,6,31.78,0,0.377337905,0,0.24563591,0,2,1,14,16,0,9.01
"7681",67.18,143.83,7,10,14,20,31,37,0.4,2,9.2,2,9.2,10.4,3.95,27.9,2,8,6,9.2,9.2,0.147791165,0.063453815,0.448192771,2,4,11,0,5,5.95,15.15
"7682",0,64.56,0,0,0,14,1,16,1,0,0,0,0,0,0,0,2,3,0,0,9.2,0,0,0,0,0,1,4,0,0,0
"7683",0,382.4,0,0,0,75,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,58,0,0
"7684",8.85,14.75,0,3,4,5,13,225,0,113,0,3,8.85,0,0,0,0,0,0,14.75,0,1,0,0,0,0,5,0,5,0,0
"7685",73.65,204.77,0,9,12,27,36,38,0,0,0,0,0,50.55,0,70.1,3,0,12,12.75,9.89,0.045570917,0,0.717869944,0,5,0,26,21,23.2,28.1
"7686",112.05,183.57,11,17,23,30,20,56,0.71,3,8.9,5,23.15,61.5,0,67.2,0,7,0,35.6,0,0.327205882,0,0.617647059,4,9,3,13,13,20.85,23.1
"7687",0,25.4,0,0,0,5,2,4,0,0,0,0,0,0,0,0,4,0,4,0,7.9,0,0,0,0,0,14,2,0,0,0
"7688",0,92.25,0,0,0,8,34,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0
"7689",0,81.6,0,0,10,16,6,47,0,21,0,0,0,0,0,40.25,0,0,2,3,0,0,0,0.854564756,0,6,3,0,13,0,22.2
